line_metric_id,line_id,report_date,event_time,production_status,planned_production_minutes,downtime_minutes,operating_time_minutes,total_count,good_count,reject_count,availability,performance,quality,oee,alarm_count,bottleneck_equipment_id,oee_calculation_method
LMET-PL-SMT-10-20260715-14,PL-SMT-10,2026-07-15,2026-07-15T14:00:00+08:00,RUNNING,60,4,56,1310,1306,4,0.9333,0.9361,0.9974,0.8714,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260715-15,PL-SMT-10,2026-07-15,2026-07-15T15:00:00+08:00,RUNNING,60,4,56,625,619,6,0.9333,0.9308,0.9915,0.8613,0,EQ-SMT-L10-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260715-16,PL-SMT-10,2026-07-15,2026-07-15T16:00:00+08:00,RUNNING,60,2,58,1321,1310,11,0.9667,0.9115,0.9922,0.8743,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260715-17,PL-SMT-10,2026-07-15,2026-07-15T17:00:00+08:00,RUNNING,60,4,56,857,846,11,0.9333,0.9187,0.9882,0.8473,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260715-18,PL-SMT-10,2026-07-15,2026-07-15T18:00:00+08:00,RUNNING,60,2,58,839,827,12,0.9667,0.9168,0.9868,0.8746,0,EQ-SMT-L10-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260715-19,PL-SMT-10,2026-07-15,2026-07-15T19:00:00+08:00,RUNNING,60,3,57,822,812,10,0.95,0.9136,0.9879,0.8574,0,EQ-SMT-L10-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260715-20,PL-SMT-10,2026-07-15,2026-07-15T20:00:00+08:00,RUNNING,60,4,56,731,723,8,0.9333,0.9145,0.9904,0.8453,0,EQ-SMT-L10-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260715-21,PL-SMT-10,2026-07-15,2026-07-15T21:00:00+08:00,RUNNING,60,4,56,1327,1321,6,0.9333,0.9479,0.9955,0.8807,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260715-22,PL-SMT-10,2026-07-15,2026-07-15T22:00:00+08:00,RUNNING,60,2,58,641,633,8,0.9667,0.922,0.9889,0.8814,0,EQ-SMT-L10-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260715-23,PL-SMT-10,2026-07-15,2026-07-15T23:00:00+08:00,RUNNING,60,3,57,928,922,6,0.95,0.9231,0.9942,0.8719,0,EQ-SMT-L10-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-00,PL-SMT-10,2026-07-16,2026-07-16T00:00:00+08:00,RUNNING,60,4,56,1276,1274,2,0.9333,0.912,0.9986,0.85,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-01,PL-SMT-10,2026-07-16,2026-07-16T01:00:00+08:00,RUNNING,60,4,56,864,858,6,0.9333,0.9265,0.9932,0.8588,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-02,PL-SMT-10,2026-07-16,2026-07-16T02:00:00+08:00,RUNNING,60,4,56,855,844,11,0.9333,0.9675,0.9877,0.8919,0,EQ-SMT-L10-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-03,PL-SMT-10,2026-07-16,2026-07-16T03:00:00+08:00,RUNNING,60,4,56,904,901,3,0.9333,0.915,0.9974,0.8517,0,EQ-SMT-L10-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-04,PL-SMT-10,2026-07-16,2026-07-16T04:00:00+08:00,RUNNING,60,3,57,921,910,11,0.95,0.9161,0.9888,0.8605,0,EQ-SMT-L10-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-05,PL-SMT-10,2026-07-16,2026-07-16T05:00:00+08:00,RUNNING,60,4,56,852,848,4,0.9333,0.9129,0.9964,0.8489,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-06,PL-SMT-10,2026-07-16,2026-07-16T06:00:00+08:00,DEGRADED,60,20,40,609,604,5,0.6667,0.9647,0.9922,0.6381,2,EQ-SMT-L10-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-07,PL-SMT-10,2026-07-16,2026-07-16T07:00:00+08:00,RUNNING,60,4,56,729,727,2,0.9333,0.912,0.9978,0.8493,0,EQ-SMT-L10-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-08,PL-SMT-10,2026-07-16,2026-07-16T08:00:00+08:00,RUNNING,60,4,56,1285,1272,13,0.9333,0.9179,0.9906,0.8486,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-09,PL-SMT-10,2026-07-16,2026-07-16T09:00:00+08:00,RUNNING,60,3,57,846,830,16,0.95,0.941,0.982,0.8779,0,EQ-SMT-L10-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-10,PL-SMT-10,2026-07-16,2026-07-16T10:00:00+08:00,RUNNING,60,4,56,912,909,3,0.9333,0.923,0.9975,0.8593,0,EQ-SMT-L10-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-11,PL-SMT-10,2026-07-16,2026-07-16T11:00:00+08:00,RUNNING,60,4,56,1293,1284,9,0.9333,0.9236,0.9934,0.8563,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-12,PL-SMT-10,2026-07-16,2026-07-16T12:00:00+08:00,RUNNING,60,2,58,635,630,5,0.9667,0.9127,0.9928,0.876,0,EQ-SMT-L10-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-13,PL-SMT-10,2026-07-16,2026-07-16T13:00:00+08:00,RUNNING,60,3,57,923,921,2,0.95,0.9179,0.9986,0.8708,0,EQ-SMT-L10-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-14,PL-SMT-10,2026-07-16,2026-07-16T14:00:00+08:00,RUNNING,60,4,56,759,752,7,0.9333,0.9499,0.9913,0.8788,0,EQ-SMT-L10-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-15,PL-SMT-10,2026-07-16,2026-07-16T15:00:00+08:00,RUNNING,60,4,56,1274,1269,5,0.9333,0.91,0.9966,0.8464,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-16,PL-SMT-10,2026-07-16,2026-07-16T16:00:00+08:00,RUNNING,60,3,57,1305,1292,13,0.95,0.916,0.9908,0.8622,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-17,PL-SMT-10,2026-07-16,2026-07-16T17:00:00+08:00,RUNNING,60,3,57,742,734,8,0.95,0.9122,0.9903,0.8582,0,EQ-SMT-L10-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-18,PL-SMT-10,2026-07-16,2026-07-16T18:00:00+08:00,RUNNING,60,4,56,915,906,9,0.9333,0.9262,0.9912,0.8568,0,EQ-SMT-L10-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-19,PL-SMT-10,2026-07-16,2026-07-16T19:00:00+08:00,RUNNING,60,3,57,883,873,10,0.95,0.9299,0.9888,0.8735,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-20,PL-SMT-10,2026-07-16,2026-07-16T20:00:00+08:00,RUNNING,60,4,56,1285,1271,14,0.9333,0.9184,0.9893,0.848,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-21,PL-SMT-10,2026-07-16,2026-07-16T21:00:00+08:00,RUNNING,60,4,56,611,608,3,0.9333,0.9103,0.9953,0.8456,0,EQ-SMT-L10-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-22,PL-SMT-10,2026-07-16,2026-07-16T22:00:00+08:00,RUNNING,60,4,56,822,811,11,0.9333,0.9304,0.9877,0.8577,0,EQ-SMT-L10-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260716-23,PL-SMT-10,2026-07-16,2026-07-16T23:00:00+08:00,RUNNING,60,4,56,854,845,9,0.9333,0.9158,0.9906,0.8467,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-00,PL-SMT-10,2026-07-17,2026-07-17T00:00:00+08:00,RUNNING,60,4,56,881,876,5,0.9333,0.9442,0.9948,0.8766,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-01,PL-SMT-10,2026-07-17,2026-07-17T01:00:00+08:00,DEGRADED,60,12,48,1114,1107,7,0.8,0.9287,0.9943,0.7387,1,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-02,PL-SMT-10,2026-07-17,2026-07-17T02:00:00+08:00,RUNNING,60,4,56,635,632,3,0.9333,0.9461,0.9968,0.8802,0,EQ-SMT-L10-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-03,PL-SMT-10,2026-07-17,2026-07-17T03:00:00+08:00,RUNNING,60,3,57,894,887,7,0.95,0.9419,0.9927,0.8883,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-04,PL-SMT-10,2026-07-17,2026-07-17T04:00:00+08:00,RUNNING,60,4,56,854,853,1,0.9333,0.915,0.9989,0.853,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-05,PL-SMT-10,2026-07-17,2026-07-17T05:00:00+08:00,RUNNING,60,4,56,1275,1261,14,0.9333,0.9112,0.9891,0.8412,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-06,PL-SMT-10,2026-07-17,2026-07-17T06:00:00+08:00,RUNNING,60,4,56,618,613,5,0.9333,0.9208,0.9925,0.8529,0,EQ-SMT-L10-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-07,PL-SMT-10,2026-07-17,2026-07-17T07:00:00+08:00,RUNNING,60,4,56,852,837,15,0.9333,0.9644,0.9834,0.8851,0,EQ-SMT-L10-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-08,PL-SMT-10,2026-07-17,2026-07-17T08:00:00+08:00,RUNNING,60,4,56,854,845,9,0.9333,0.9157,0.9895,0.8456,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-09,PL-SMT-10,2026-07-17,2026-07-17T09:00:00+08:00,RUNNING,60,4,56,1291,1279,12,0.9333,0.9228,0.9913,0.8538,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-10,PL-SMT-10,2026-07-17,2026-07-17T10:00:00+08:00,RUNNING,60,4,56,817,802,15,0.9333,0.9241,0.9828,0.8476,0,EQ-SMT-L10-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-11,PL-SMT-10,2026-07-17,2026-07-17T11:00:00+08:00,RUNNING,60,4,56,887,879,8,0.9333,0.9507,0.9919,0.8801,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-12,PL-SMT-10,2026-07-17,2026-07-17T12:00:00+08:00,RUNNING,60,3,57,865,860,5,0.95,0.9107,0.995,0.8608,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-13,PL-SMT-10,2026-07-17,2026-07-17T13:00:00+08:00,RUNNING,60,4,56,633,626,7,0.9333,0.9423,0.9905,0.8711,0,EQ-SMT-L10-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-14,PL-SMT-10,2026-07-17,2026-07-17T14:00:00+08:00,RUNNING,60,4,56,832,823,9,0.9333,0.9416,0.9894,0.8695,0,EQ-SMT-L10-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-15,PL-SMT-10,2026-07-17,2026-07-17T15:00:00+08:00,RUNNING,60,4,56,853,849,4,0.9333,0.914,0.9958,0.8495,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-16,PL-SMT-10,2026-07-17,2026-07-17T16:00:00+08:00,RUNNING,60,3,57,875,872,3,0.95,0.9212,0.9968,0.8723,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-17,PL-SMT-10,2026-07-17,2026-07-17T17:00:00+08:00,RUNNING,60,4,56,909,905,4,0.9333,0.9203,0.9957,0.8552,0,EQ-SMT-L10-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-18,PL-SMT-10,2026-07-17,2026-07-17T18:00:00+08:00,RUNNING,60,4,56,820,815,5,0.9333,0.9277,0.9946,0.8611,0,EQ-SMT-L10-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-19,PL-SMT-10,2026-07-17,2026-07-17T19:00:00+08:00,RUNNING,60,2,58,636,634,2,0.9667,0.9149,0.9981,0.8828,0,EQ-SMT-L10-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-20,PL-SMT-10,2026-07-17,2026-07-17T20:00:00+08:00,RUNNING,60,3,57,1339,1331,8,0.95,0.94,0.9947,0.8883,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-21,PL-SMT-10,2026-07-17,2026-07-17T21:00:00+08:00,RUNNING,60,3,57,749,744,5,0.95,0.9202,0.9939,0.8689,0,EQ-SMT-L10-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-22,PL-SMT-10,2026-07-17,2026-07-17T22:00:00+08:00,RUNNING,60,4,56,629,624,5,0.9333,0.9364,0.9934,0.8682,0,EQ-SMT-L10-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260717-23,PL-SMT-10,2026-07-17,2026-07-17T23:00:00+08:00,RUNNING,60,4,56,1320,1317,3,0.9333,0.943,0.9978,0.8782,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-00,PL-SMT-10,2026-07-18,2026-07-18T00:00:00+08:00,RUNNING,60,3,57,868,865,3,0.95,0.9145,0.9969,0.8661,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-01,PL-SMT-10,2026-07-18,2026-07-18T01:00:00+08:00,RUNNING,60,4,56,739,736,3,0.9333,0.9239,0.9969,0.8596,0,EQ-SMT-L10-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-02,PL-SMT-10,2026-07-18,2026-07-18T02:00:00+08:00,RUNNING,60,3,57,921,912,9,0.95,0.9161,0.9906,0.8621,0,EQ-SMT-L10-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-03,PL-SMT-10,2026-07-18,2026-07-18T03:00:00+08:00,RUNNING,60,3,57,832,820,12,0.95,0.9247,0.9859,0.8661,0,EQ-SMT-L10-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-04,PL-SMT-10,2026-07-18,2026-07-18T04:00:00+08:00,DEGRADED,60,18,42,650,649,1,0.7,0.9286,0.9989,0.6493,1,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-05,PL-SMT-10,2026-07-18,2026-07-18T05:00:00+08:00,RUNNING,60,4,56,615,614,1,0.9333,0.9153,0.999,0.8534,0,EQ-SMT-L10-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-06,PL-SMT-10,2026-07-18,2026-07-18T06:00:00+08:00,RUNNING,60,3,57,753,744,9,0.95,0.9249,0.9884,0.8685,0,EQ-SMT-L10-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-07,PL-SMT-10,2026-07-18,2026-07-18T07:00:00+08:00,RUNNING,60,4,56,881,878,3,0.9333,0.9448,0.997,0.8791,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-08,PL-SMT-10,2026-07-18,2026-07-18T08:00:00+08:00,RUNNING,60,4,56,842,828,14,0.9333,0.9525,0.9839,0.8747,0,EQ-SMT-L10-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-09,PL-SMT-10,2026-07-18,2026-07-18T09:00:00+08:00,RUNNING,60,4,56,736,730,6,0.9333,0.9206,0.9922,0.8525,0,EQ-SMT-L10-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-10,PL-SMT-10,2026-07-18,2026-07-18T10:00:00+08:00,RUNNING,60,4,56,850,844,6,0.9333,0.911,0.9938,0.845,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-11,PL-SMT-10,2026-07-18,2026-07-18T11:00:00+08:00,RUNNING,60,3,57,625,617,8,0.95,0.9142,0.9886,0.8586,0,EQ-SMT-L10-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-12,PL-SMT-10,2026-07-18,2026-07-18T12:00:00+08:00,RUNNING,60,4,56,615,609,6,0.9333,0.9165,0.9907,0.8474,0,EQ-SMT-L10-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-13,PL-SMT-10,2026-07-18,2026-07-18T13:00:00+08:00,RUNNING,60,3,57,872,867,5,0.95,0.9181,0.9949,0.8677,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-14,PL-SMT-10,2026-07-18,2026-07-18T14:00:00+08:00,RUNNING,60,4,56,884,875,9,0.9333,0.9477,0.9899,0.8756,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-15,PL-SMT-10,2026-07-18,2026-07-18T15:00:00+08:00,RUNNING,60,4,56,819,807,12,0.9333,0.9271,0.9854,0.8526,0,EQ-SMT-L10-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-16,PL-SMT-10,2026-07-18,2026-07-18T16:00:00+08:00,RUNNING,60,4,56,927,924,3,0.9333,0.9382,0.9976,0.8735,0,EQ-SMT-L10-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-17,PL-SMT-10,2026-07-18,2026-07-18T17:00:00+08:00,RUNNING,60,4,56,1277,1267,10,0.9333,0.9122,0.9928,0.8452,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-18,PL-SMT-10,2026-07-18,2026-07-18T18:00:00+08:00,RUNNING,60,4,56,850,840,10,0.9333,0.9116,0.9887,0.8412,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-19,PL-SMT-10,2026-07-18,2026-07-18T19:00:00+08:00,RUNNING,60,4,56,830,820,10,0.9333,0.9387,0.9881,0.8657,0,EQ-SMT-L10-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-20,PL-SMT-10,2026-07-18,2026-07-18T20:00:00+08:00,RUNNING,60,3,57,919,911,8,0.95,0.9137,0.9916,0.8607,0,EQ-SMT-L10-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-21,PL-SMT-10,2026-07-18,2026-07-18T21:00:00+08:00,RUNNING,60,4,56,852,849,3,0.9333,0.9137,0.997,0.8502,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-22,PL-SMT-10,2026-07-18,2026-07-18T22:00:00+08:00,RUNNING,60,4,56,1291,1285,6,0.9333,0.9226,0.9954,0.8571,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260718-23,PL-SMT-10,2026-07-18,2026-07-18T23:00:00+08:00,RUNNING,60,4,56,737,732,5,0.9333,0.9215,0.9941,0.855,0,EQ-SMT-L10-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-00,PL-SMT-10,2026-07-19,2026-07-19T00:00:00+08:00,RUNNING,60,4,56,928,926,2,0.9333,0.94,0.9982,0.8757,0,EQ-SMT-L10-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-01,PL-SMT-10,2026-07-19,2026-07-19T01:00:00+08:00,RUNNING,60,2,58,1320,1307,13,0.9667,0.9107,0.9905,0.872,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-02,PL-SMT-10,2026-07-19,2026-07-19T02:00:00+08:00,RUNNING,60,3,57,838,832,6,0.95,0.9315,0.9935,0.8792,0,EQ-SMT-L10-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-03,PL-SMT-10,2026-07-19,2026-07-19T03:00:00+08:00,RUNNING,60,4,56,1281,1272,9,0.9333,0.9155,0.9932,0.8486,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-04,PL-SMT-10,2026-07-19,2026-07-19T04:00:00+08:00,RUNNING,60,4,56,908,899,9,0.9333,0.9196,0.9905,0.8501,0,EQ-SMT-L10-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-05,PL-SMT-10,2026-07-19,2026-07-19T05:00:00+08:00,RUNNING,60,1,59,949,937,12,0.9833,0.9122,0.9883,0.8865,0,EQ-SMT-L10-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-06,PL-SMT-10,2026-07-19,2026-07-19T06:00:00+08:00,RUNNING,60,4,56,892,881,11,0.9333,0.956,0.9885,0.882,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-07,PL-SMT-10,2026-07-19,2026-07-19T07:00:00+08:00,DEGRADED,60,20,40,575,572,3,0.6667,0.911,0.9949,0.6043,1,EQ-SMT-L10-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-08,PL-SMT-10,2026-07-19,2026-07-19T08:00:00+08:00,RUNNING,60,4,56,730,725,5,0.9333,0.9131,0.9932,0.8464,0,EQ-SMT-L10-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-09,PL-SMT-10,2026-07-19,2026-07-19T09:00:00+08:00,RUNNING,60,3,57,897,886,11,0.95,0.9449,0.9886,0.8874,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-10,PL-SMT-10,2026-07-19,2026-07-19T10:00:00+08:00,RUNNING,60,4,56,1291,1287,4,0.9333,0.9227,0.9976,0.8591,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-11,PL-SMT-10,2026-07-19,2026-07-19T11:00:00+08:00,RUNNING,60,1,59,1357,1345,12,0.9833,0.9201,0.9916,0.8971,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-12,PL-SMT-10,2026-07-19,2026-07-19T12:00:00+08:00,RUNNING,60,3,57,643,641,2,0.95,0.941,0.9969,0.8912,0,EQ-SMT-L10-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-13,PL-SMT-10,2026-07-19,2026-07-19T13:00:00+08:00,RUNNING,60,4,56,868,861,7,0.9333,0.9304,0.9924,0.8617,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-14,PL-SMT-10,2026-07-19,2026-07-19T14:00:00+08:00,RUNNING,60,4,56,1310,1302,8,0.9333,0.9363,0.9944,0.869,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-15,PL-SMT-10,2026-07-19,2026-07-19T15:00:00+08:00,RUNNING,60,4,56,915,904,11,0.9333,0.9261,0.9884,0.8543,0,EQ-SMT-L10-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-16,PL-SMT-10,2026-07-19,2026-07-19T16:00:00+08:00,RUNNING,60,3,57,926,916,10,0.95,0.921,0.9895,0.8658,0,EQ-SMT-L10-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-17,PL-SMT-10,2026-07-19,2026-07-19T17:00:00+08:00,RUNNING,60,3,57,1306,1296,10,0.95,0.917,0.9924,0.8645,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-18,PL-SMT-10,2026-07-19,2026-07-19T18:00:00+08:00,RUNNING,60,4,56,1309,1299,10,0.9333,0.9356,0.9927,0.8668,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-19,PL-SMT-10,2026-07-19,2026-07-19T19:00:00+08:00,RUNNING,60,4,56,613,607,6,0.9333,0.9133,0.9911,0.8448,0,EQ-SMT-L10-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-20,PL-SMT-10,2026-07-19,2026-07-19T20:00:00+08:00,RUNNING,60,4,56,619,613,6,0.9333,0.9213,0.9913,0.8524,0,EQ-SMT-L10-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-21,PL-SMT-10,2026-07-19,2026-07-19T21:00:00+08:00,RUNNING,60,4,56,1299,1283,16,0.9333,0.9285,0.988,0.8562,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-22,PL-SMT-10,2026-07-19,2026-07-19T22:00:00+08:00,RUNNING,60,4,56,853,848,5,0.9333,0.9144,0.9943,0.8485,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260719-23,PL-SMT-10,2026-07-19,2026-07-19T23:00:00+08:00,RUNNING,60,3,57,751,747,4,0.95,0.9226,0.9951,0.8722,0,EQ-SMT-L10-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260720-00,PL-SMT-10,2026-07-20,2026-07-20T00:00:00+08:00,RUNNING,60,4,56,1289,1283,6,0.9333,0.9213,0.9959,0.8563,0,EQ-SMT-L10-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260720-01,PL-SMT-10,2026-07-20,2026-07-20T01:00:00+08:00,RUNNING,60,4,56,866,860,6,0.9333,0.9281,0.9933,0.8604,0,EQ-SMT-L10-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260720-02,PL-SMT-10,2026-07-20,2026-07-20T02:00:00+08:00,DEGRADED,60,23,37,411,410,1,0.6167,0.9271,0.998,0.5706,1,EQ-SMT-L10-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-10-20260720-03,PL-SMT-10,2026-07-20,2026-07-20T03:00:00+08:00,RUNNING,60,4,56,619,615,4,0.9333,0.9224,0.9943,0.856,0,EQ-SMT-L10-RTR01,BOTTLENECK_EQUIPMENT
