metric_id,line_id,equipment_id,report_date,event_time,equipment_status,pcb_barcode_reading,planned_production_minutes,downtime_minutes,operating_time_minutes,ideal_cycle_time_seconds,total_count,good_count,reject_count,availability,performance,quality,oee,alarm_count
MET-EQ-SMT-L09-SPI01-20260719-11,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-19,2026-07-19T11:00:00+08:00,RUNNING,,60,4,56,3.6,898,897,1,0.9333,0.9627,0.9989,0.8975,0
MET-EQ-SMT-L09-SPI01-20260719-12,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-19,2026-07-19T12:00:00+08:00,RUNNING,,60,3,57,3.6,903,899,4,0.95,0.9507,0.9958,0.8994,0
MET-EQ-SMT-L09-SPI01-20260719-13,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-19,2026-07-19T13:00:00+08:00,RUNNING,,60,2,58,3.6,918,912,6,0.9667,0.9503,0.9936,0.9128,0
MET-EQ-SMT-L09-SPI01-20260719-14,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-19,2026-07-19T14:00:00+08:00,RUNNING,,60,1,59,3.6,955,948,7,0.9833,0.9714,0.9929,0.9484,0
MET-EQ-SMT-L09-SPI01-20260719-15,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-19,2026-07-19T15:00:00+08:00,RUNNING,,60,4,56,3.6,860,855,5,0.9333,0.9219,0.9948,0.8559,0
MET-EQ-SMT-L09-SPI01-20260719-16,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-19,2026-07-19T16:00:00+08:00,RUNNING,,60,3,57,3.6,873,866,7,0.95,0.9196,0.9927,0.8672,0
MET-EQ-SMT-L09-SPI01-20260719-17,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-19,2026-07-19T17:00:00+08:00,RUNNING,,60,2,58,3.6,919,917,2,0.9667,0.9513,0.9982,0.918,0
MET-EQ-SMT-L09-SPI01-20260719-18,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-19,2026-07-19T18:00:00+08:00,RUNNING,,60,1,59,3.6,931,928,3,0.9833,0.9472,0.9978,0.9293,0
MET-EQ-SMT-L09-SPI01-20260719-19,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-19,2026-07-19T19:00:00+08:00,RUNNING,,60,4,56,3.6,886,879,7,0.9333,0.9498,0.9928,0.8801,0
MET-EQ-SMT-L09-SPI01-20260719-20,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-19,2026-07-19T20:00:00+08:00,RUNNING,,60,4,56,3.6,882,876,6,0.9333,0.9455,0.9943,0.8774,0
MET-EQ-SMT-L09-SPI01-20260719-21,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-19,2026-07-19T21:00:00+08:00,RUNNING,,60,1,59,3.6,922,914,8,0.9833,0.9382,0.9922,0.9153,0
MET-EQ-SMT-L09-SPI01-20260719-22,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-19,2026-07-19T22:00:00+08:00,RUNNING,,60,2,58,3.6,921,913,8,0.9667,0.9532,0.9922,0.9143,0
MET-EQ-SMT-L09-SPI01-20260719-23,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-19,2026-07-19T23:00:00+08:00,RUNNING,,60,3,57,3.6,895,884,11,0.95,0.9429,0.9884,0.8854,0
MET-EQ-SMT-L09-SPI01-20260720-00,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T00:00:00+08:00,RUNNING,,60,3,57,3.6,905,900,5,0.95,0.9534,0.9947,0.9009,0
MET-EQ-SMT-L09-SPI01-20260720-01,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T01:00:00+08:00,RUNNING,,60,2,58,3.6,906,897,9,0.9667,0.9373,0.9909,0.8978,0
MET-EQ-SMT-L09-SPI01-20260720-02,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T02:00:00+08:00,RUNNING,,60,1,59,3.6,916,909,7,0.9833,0.9324,0.9928,0.9102,0
MET-EQ-SMT-L09-SPI01-20260720-03,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T03:00:00+08:00,RUNNING,,60,4,56,3.6,910,901,9,0.9333,0.9758,0.9909,0.9024,0
MET-EQ-SMT-L09-SPI01-20260720-04,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T04:00:00+08:00,RUNNING,,60,3,57,3.6,919,916,3,0.95,0.9676,0.9968,0.9163,0
MET-EQ-SMT-L09-SPI01-20260720-05,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T05:00:00+08:00,RUNNING,,60,2,58,3.6,942,938,4,0.9667,0.9753,0.9968,0.9398,0
MET-EQ-SMT-L09-SPI01-20260720-06,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T06:00:00+08:00,RUNNING,,60,1,59,3.6,942,931,11,0.9833,0.9583,0.9887,0.9316,0
MET-EQ-SMT-L09-SPI01-20260720-07,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T07:00:00+08:00,RUNNING,,60,4,56,3.6,852,847,5,0.9333,0.9137,0.9948,0.8483,0
MET-EQ-SMT-L09-SPI01-20260720-08,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T08:00:00+08:00,RUNNING,,60,3,57,3.6,889,885,4,0.95,0.936,0.9963,0.8859,0
MET-EQ-SMT-L09-SPI01-20260720-09,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T09:00:00+08:00,RUNNING,,60,2,58,3.6,879,870,9,0.9667,0.9102,0.9907,0.8717,0
MET-EQ-SMT-L09-SPI01-20260720-10,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T10:00:00+08:00,RUNNING,,60,4,56,3.6,903,896,7,0.9333,0.9682,0.9924,0.8968,0
MET-EQ-SMT-L09-SPI01-20260720-11,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T11:00:00+08:00,RUNNING,,60,1,59,3.6,942,933,9,0.9833,0.9588,0.9909,0.9342,0
MET-EQ-SMT-L09-SPI01-20260720-12,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T12:00:00+08:00,RUNNING,,60,2,58,3.6,886,880,6,0.9667,0.917,0.9942,0.8813,0
MET-EQ-SMT-L09-SPI01-20260720-13,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T13:00:00+08:00,RUNNING,,60,3,57,3.6,926,919,7,0.95,0.9754,0.9934,0.9205,0
MET-EQ-SMT-L09-SPI01-20260720-14,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T14:00:00+08:00,RUNNING,,60,4,56,3.6,872,861,11,0.9333,0.9349,0.9885,0.8625,0
MET-EQ-SMT-L09-SPI01-20260720-15,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T15:00:00+08:00,RUNNING,,60,1,59,3.6,960,957,3,0.9833,0.9772,0.9971,0.9581,0
MET-EQ-SMT-L09-SPI01-20260720-16,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T16:00:00+08:00,RUNNING,,60,2,58,3.6,927,918,9,0.9667,0.96,0.991,0.9197,0
MET-EQ-SMT-L09-SPI01-20260720-17,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T17:00:00+08:00,RUNNING,,60,3,57,3.6,916,908,8,0.95,0.9649,0.9915,0.9089,0
MET-EQ-SMT-L09-SPI01-20260720-18,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T18:00:00+08:00,RUNNING,,60,4,56,3.6,904,902,2,0.9333,0.9689,0.9982,0.9026,0
MET-EQ-SMT-L09-SPI01-20260720-19,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T19:00:00+08:00,RUNNING,,60,1,59,3.6,961,957,4,0.9833,0.9779,0.9962,0.9579,0
MET-EQ-SMT-L09-SPI01-20260720-20,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T20:00:00+08:00,RUNNING,,60,1,59,3.6,905,900,5,0.9833,0.9208,0.9947,0.9006,0
MET-EQ-SMT-L09-SPI01-20260720-21,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T21:00:00+08:00,RUNNING,,60,4,56,3.6,906,901,5,0.9333,0.971,0.9955,0.9022,0
MET-EQ-SMT-L09-SPI01-20260720-22,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T22:00:00+08:00,RUNNING,,60,3,57,3.6,914,910,4,0.95,0.9624,0.9966,0.9112,0
MET-EQ-SMT-L09-SPI01-20260720-23,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-20,2026-07-20T23:00:00+08:00,RUNNING,,60,2,58,3.6,934,927,7,0.9667,0.9672,0.9927,0.9282,0
MET-EQ-SMT-L09-SPI01-20260721-00,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T00:00:00+08:00,RUNNING,,60,2,58,3.6,906,903,3,0.9667,0.9375,0.9968,0.9034,0
MET-EQ-SMT-L09-SPI01-20260721-01,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T01:00:00+08:00,RUNNING,,60,3,57,3.6,916,906,10,0.95,0.9648,0.9901,0.9075,0
MET-EQ-SMT-L09-SPI01-20260721-02,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T02:00:00+08:00,RUNNING,,60,4,56,3.6,870,862,8,0.9333,0.9326,0.9911,0.8626,0
MET-EQ-SMT-L09-SPI01-20260721-03,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T03:00:00+08:00,RUNNING,,60,1,59,3.6,936,933,3,0.9833,0.9522,0.9977,0.9341,0
MET-EQ-SMT-L09-SPI01-20260721-04,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T04:00:00+08:00,RUNNING,,60,2,58,3.6,939,934,5,0.9667,0.9723,0.9952,0.9354,0
MET-EQ-SMT-L09-SPI01-20260721-05,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T05:00:00+08:00,RUNNING,,60,3,57,3.6,895,887,8,0.95,0.9425,0.9916,0.8879,0
MET-EQ-SMT-L09-SPI01-20260721-06,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T06:00:00+08:00,RUNNING,,60,4,56,3.6,863,860,3,0.9333,0.9249,0.9974,0.861,0
MET-EQ-SMT-L09-SPI01-20260721-07,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T07:00:00+08:00,RUNNING,,60,1,59,3.6,942,935,7,0.9833,0.9586,0.9936,0.9366,0
MET-EQ-SMT-L09-SPI01-20260721-08,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T08:00:00+08:00,RUNNING,,60,2,58,3.6,893,884,9,0.9667,0.9241,0.9902,0.8846,0
MET-EQ-SMT-L09-SPI01-20260721-09,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T09:00:00+08:00,RUNNING,,60,3,57,3.6,868,865,3,0.95,0.9139,0.9975,0.866,0
MET-EQ-SMT-L09-SPI01-20260721-10,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T10:00:00+08:00,RUNNING,,60,3,57,3.6,869,859,10,0.95,0.9153,0.9888,0.8598,0
MET-EQ-SMT-L09-SPI01-20260721-11,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T11:00:00+08:00,RUNNING,,60,2,58,3.6,915,909,6,0.9667,0.947,0.9944,0.9103,0
MET-EQ-SMT-L09-SPI01-20260721-12,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T12:00:00+08:00,RUNNING,,60,1,59,3.6,950,939,11,0.9833,0.9671,0.989,0.9405,0
MET-EQ-SMT-L09-SPI01-20260721-13,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T13:00:00+08:00,RUNNING,,60,4,56,3.6,856,848,8,0.9333,0.9176,0.991,0.8487,0
MET-EQ-SMT-L09-SPI01-20260721-14,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T14:00:00+08:00,RUNNING,,60,3,57,3.6,899,891,8,0.95,0.9464,0.9919,0.8918,0
MET-EQ-SMT-L09-SPI01-20260721-15,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T15:00:00+08:00,RUNNING,,60,2,58,3.6,914,904,10,0.9667,0.946,0.9897,0.9051,0
MET-EQ-SMT-L09-SPI01-20260721-16,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T16:00:00+08:00,RUNNING,,60,1,59,3.6,916,907,9,0.9833,0.932,0.9912,0.9084,0
MET-EQ-SMT-L09-SPI01-20260721-17,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T17:00:00+08:00,RUNNING,,60,4,56,3.6,894,889,5,0.9333,0.9584,0.995,0.89,0
MET-EQ-SMT-L09-SPI01-20260721-18,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T18:00:00+08:00,RUNNING,,60,3,57,3.6,892,887,5,0.95,0.9398,0.9947,0.8881,0
MET-EQ-SMT-L09-SPI01-20260721-19,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T19:00:00+08:00,RUNNING,,60,2,58,3.6,902,898,4,0.9667,0.9333,0.9958,0.8984,0
MET-EQ-SMT-L09-SPI01-20260721-20,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T20:00:00+08:00,RUNNING,,60,2,58,3.6,909,900,9,0.9667,0.9411,0.9908,0.9014,0
MET-EQ-SMT-L09-SPI01-20260721-21,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T21:00:00+08:00,RUNNING,,60,3,57,3.6,914,910,4,0.95,0.9631,0.9966,0.9118,0
MET-EQ-SMT-L09-SPI01-20260721-22,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T22:00:00+08:00,RUNNING,,60,4,56,3.6,906,899,7,0.9333,0.9716,0.9928,0.9003,0
MET-EQ-SMT-L09-SPI01-20260721-23,PL-SMT-09,EQ-SMT-L09-SPI01,2026-07-21,2026-07-21T23:00:00+08:00,RUNNING,,60,1,59,3.6,895,886,9,0.9833,0.9107,0.9908,0.8873,0
MET-EQ-SMT-L09-MNT01-20260714-00,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T00:00:00+08:00,RUNNING,7464,60,4,56,2.4,1315,1309,6,0.9333,0.9393,0.996,0.8731,0
MET-EQ-SMT-L09-MNT01-20260714-01,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T01:00:00+08:00,RUNNING,6177,60,1,59,2.4,1401,1398,3,0.9833,0.9505,0.998,0.9328,0
MET-EQ-SMT-L09-MNT01-20260714-02,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T02:00:00+08:00,RUNNING,2503,60,2,58,2.4,1378,1366,12,0.9667,0.9505,0.9919,0.9114,0
MET-EQ-SMT-L09-MNT01-20260714-03,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T03:00:00+08:00,RUNNING,2902,60,3,57,2.4,1345,1338,7,0.95,0.9443,0.9954,0.893,0
MET-EQ-SMT-L09-MNT01-20260714-04,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T04:00:00+08:00,RUNNING,1154,60,4,56,2.4,1359,1357,2,0.9333,0.9711,0.999,0.9054,0
MET-EQ-SMT-L09-MNT01-20260714-05,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T05:00:00+08:00,RUNNING,2337,60,1,59,2.4,1436,1431,5,0.9833,0.9736,0.9972,0.9547,0
MET-EQ-SMT-L09-MNT01-20260714-06,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T06:00:00+08:00,RUNNING,6696,60,2,58,2.4,1406,1391,15,0.9667,0.9702,0.9897,0.9282,0
MET-EQ-SMT-L09-MNT01-20260714-07,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T07:00:00+08:00,RUNNING,2526,60,3,57,2.4,1348,1339,9,0.95,0.946,0.9935,0.8929,0
MET-EQ-SMT-L09-MNT01-20260714-08,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T08:00:00+08:00,RUNNING,5374,60,4,56,2.4,1301,1296,5,0.9333,0.9295,0.9968,0.8647,0
MET-EQ-SMT-L09-MNT01-20260714-09,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T09:00:00+08:00,RUNNING,101,60,1,59,2.4,1355,1341,14,0.9833,0.9189,0.9897,0.8942,0
MET-EQ-SMT-L09-MNT01-20260714-10,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T10:00:00+08:00,RUNNING,6409,60,1,59,2.4,1397,1383,14,0.9833,0.9476,0.9904,0.9228,0
MET-EQ-SMT-L09-MNT01-20260714-11,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T11:00:00+08:00,RUNNING,8030,60,4,56,2.4,1279,1271,8,0.9333,0.9139,0.9941,0.8479,0
MET-EQ-SMT-L09-MNT01-20260714-12,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T12:00:00+08:00,RUNNING,336,60,3,57,2.4,1327,1311,16,0.95,0.9315,0.9884,0.8747,0
MET-EQ-SMT-L09-MNT01-20260714-13,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T13:00:00+08:00,RUNNING,9861,60,2,58,2.4,1393,1381,12,0.9667,0.9612,0.9919,0.9217,0
MET-EQ-SMT-L09-MNT01-20260714-14,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T14:00:00+08:00,RUNNING,6508,60,1,59,2.4,1388,1380,8,0.9833,0.9412,0.9944,0.9203,0
MET-EQ-SMT-L09-MNT01-20260714-15,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T15:00:00+08:00,RUNNING,5693,60,4,56,2.4,1290,1288,2,0.9333,0.9215,0.9988,0.859,0
MET-EQ-SMT-L09-MNT01-20260714-16,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T16:00:00+08:00,RUNNING,1638,60,3,57,2.4,1359,1356,3,0.95,0.9538,0.9978,0.9041,0
MET-EQ-SMT-L09-MNT01-20260714-17,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T17:00:00+08:00,RUNNING,8618,60,2,58,2.4,1343,1334,9,0.9667,0.9264,0.9935,0.8897,0
MET-EQ-SMT-L09-MNT01-20260714-18,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T18:00:00+08:00,RUNNING,2035,60,1,59,2.4,1358,1346,12,0.9833,0.9211,0.9916,0.8981,0
MET-EQ-SMT-L09-MNT01-20260714-19,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T19:00:00+08:00,RUNNING,9164,60,4,56,2.4,1296,1291,5,0.9333,0.9259,0.9969,0.8615,0
MET-EQ-SMT-L09-MNT01-20260714-20,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T20:00:00+08:00,RUNNING,6424,60,4,56,2.4,1301,1293,8,0.9333,0.9293,0.9942,0.8623,0
MET-EQ-SMT-L09-MNT01-20260714-21,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T21:00:00+08:00,RUNNING,6105,60,1,59,2.4,1373,1367,6,0.9833,0.9314,0.996,0.9122,0
MET-EQ-SMT-L09-MNT01-20260714-22,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T22:00:00+08:00,RUNNING,4757,60,2,58,2.4,1411,1401,10,0.9667,0.9735,0.9934,0.9349,0
MET-EQ-SMT-L09-MNT01-20260714-23,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-14,2026-07-14T23:00:00+08:00,RUNNING,356,60,3,57,2.4,1296,1285,11,0.95,0.91,0.9922,0.8578,0
MET-EQ-SMT-L09-MNT01-20260715-00,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T00:00:00+08:00,RUNNING,9850,60,1,59,2.4,1382,1366,16,0.9833,0.9371,0.9885,0.9109,0
MET-EQ-SMT-L09-MNT01-20260715-01,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T01:00:00+08:00,RUNNING,7565,60,4,56,2.4,1346,1333,13,0.9333,0.9618,0.9904,0.889,0
MET-EQ-SMT-L09-MNT01-20260715-02,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T02:00:00+08:00,RUNNING,3004,60,3,57,2.4,1372,1358,14,0.95,0.9631,0.9902,0.906,0
MET-EQ-SMT-L09-MNT01-20260715-03,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T03:00:00+08:00,RUNNING,1699,60,2,58,2.4,1323,1309,14,0.9667,0.9127,0.9901,0.8736,0
MET-EQ-SMT-L09-MNT01-20260715-04,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T04:00:00+08:00,RUNNING,34,60,1,59,2.4,1424,1407,17,0.9833,0.9657,0.9887,0.9388,0
MET-EQ-SMT-L09-MNT01-20260715-05,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T05:00:00+08:00,RUNNING,8636,60,4,56,2.4,1350,1347,3,0.9333,0.9646,0.9979,0.8984,0
MET-EQ-SMT-L09-MNT01-20260715-06,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T06:00:00+08:00,RUNNING,503,60,3,57,2.4,1352,1349,3,0.95,0.9491,0.9978,0.8997,0
MET-EQ-SMT-L09-MNT01-20260715-07,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T07:00:00+08:00,RUNNING,4839,60,2,58,2.4,1391,1384,7,0.9667,0.9597,0.9952,0.9233,0
MET-EQ-SMT-L09-MNT01-20260715-08,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T08:00:00+08:00,RUNNING,2393,60,1,59,2.4,1402,1392,10,0.9833,0.951,0.9934,0.9289,0
MET-EQ-SMT-L09-MNT01-20260715-09,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T09:00:00+08:00,RUNNING,6149,60,4,56,2.4,1328,1325,3,0.9333,0.9491,0.9984,0.8844,0
MET-EQ-SMT-L09-MNT01-20260715-10,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T10:00:00+08:00,RUNNING,5756,60,2,58,2.4,1339,1330,9,0.9667,0.9239,0.9933,0.8872,0
MET-EQ-SMT-L09-MNT01-20260715-11,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T11:00:00+08:00,RUNNING,3757,60,3,57,2.4,1338,1322,16,0.95,0.9391,0.9884,0.8818,0
MET-EQ-SMT-L09-MNT01-20260715-12,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T12:00:00+08:00,RUNNING,6861,60,4,56,2.4,1314,1305,9,0.9333,0.9386,0.9937,0.8705,0
MET-EQ-SMT-L09-MNT01-20260715-13,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T13:00:00+08:00,RUNNING,9940,60,1,59,2.4,1387,1371,16,0.9833,0.9406,0.9887,0.9144,0
MET-EQ-SMT-L09-MNT01-20260715-14,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T14:00:00+08:00,RUNNING,1575,60,2,58,2.4,1356,1345,11,0.9667,0.9358,0.9926,0.8979,0
MET-EQ-SMT-L09-MNT01-20260715-15,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T15:00:00+08:00,RUNNING,4937,60,3,57,2.4,1321,1306,15,0.95,0.9277,0.9887,0.8714,0
MET-EQ-SMT-L09-MNT01-20260715-16,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T16:00:00+08:00,RUNNING,2964,60,4,56,2.4,1364,1350,14,0.9333,0.9744,0.9898,0.9001,0
MET-EQ-SMT-L09-MNT01-20260715-17,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T17:00:00+08:00,RUNNING,8350,60,1,59,2.4,1392,1385,7,0.9833,0.9442,0.9951,0.9239,0
MET-EQ-SMT-L09-MNT01-20260715-18,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T18:00:00+08:00,RUNNING,2411,60,2,58,2.4,1409,1403,6,0.9667,0.9722,0.9963,0.9363,0
MET-EQ-SMT-L09-MNT01-20260715-19,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T19:00:00+08:00,FAULT,3716,60,27,33,2.4,785,782,3,0.55,0.9526,0.9965,0.5221,1
MET-EQ-SMT-L09-MNT01-20260715-20,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T20:00:00+08:00,RUNNING,1556,60,3,57,2.4,1355,1349,6,0.95,0.9515,0.9958,0.9001,0
MET-EQ-SMT-L09-MNT01-20260715-21,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T21:00:00+08:00,RUNNING,5823,60,2,58,2.4,1386,1374,12,0.9667,0.9563,0.9919,0.917,0
MET-EQ-SMT-L09-MNT01-20260715-22,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T22:00:00+08:00,RUNNING,5378,60,1,59,2.4,1445,1436,9,0.9833,0.98,0.9938,0.9577,0
MET-EQ-SMT-L09-MNT01-20260715-23,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-15,2026-07-15T23:00:00+08:00,RUNNING,512,60,4,56,2.4,1344,1336,8,0.9333,0.9601,0.9947,0.8913,0
MET-EQ-SMT-L09-MNT01-20260716-00,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-16,2026-07-16T00:00:00+08:00,RUNNING,7205,60,2,58,2.4,1323,1316,7,0.9667,0.913,0.9948,0.878,0
MET-EQ-SMT-L09-MNT01-20260716-01,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-16,2026-07-16T01:00:00+08:00,RUNNING,5615,60,3,57,2.4,1322,1309,13,0.95,0.9283,0.9906,0.8736,0
MET-EQ-SMT-L09-MNT01-20260716-02,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-16,2026-07-16T02:00:00+08:00,RUNNING,692,60,4,56,2.4,1345,1338,7,0.9333,0.9613,0.9951,0.8928,0
MET-EQ-SMT-L09-MNT01-20260716-03,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-16,2026-07-16T03:00:00+08:00,RUNNING,405,60,1,59,2.4,1402,1387,15,0.9833,0.9509,0.9898,0.9255,0
MET-EQ-SMT-L09-MNT01-20260716-04,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-16,2026-07-16T04:00:00+08:00,RUNNING,8928,60,2,58,2.4,1410,1393,17,0.9667,0.9731,0.9885,0.9299,0
MET-EQ-SMT-L09-MNT01-20260716-05,PL-SMT-09,EQ-SMT-L09-MNT01,2026-07-16,2026-07-16T05:00:00+08:00,RUNNING,8105,60,3,57,2.4,1316,1310,6,0.95,0.9242,0.996,0.8745,0
